day_id,is_labourer,household_id,person_num,day_date,day_type,day_traveled,reason_not_traveled,reason_not_traveled_other,home_based,start_latlon,start_community,start_road,start_building,start_poi,start_emirate,interviewer_id,interviewer_company,interview_date,interview_time,person_id,interviewer_company_num,person_group,person_weight,wt
11680,0.0,3505,5.0,2014-06-11,4,1,-999, ,1,"25.039843,55.129480",jabal ali village first,-,116,ibn battuta mall ,1,MS023,ms,2014-06-12,20:59:00,350505,591,15,33.98474725659524,1
11681,0.0,3506,1.0,2014-06-11,4,1,-999,,1,"25.040563,55.129652",jabal ali village first,-,116,ibn battuta,1,MS023,ms,2014-06-12,21:20:00,350601,591,3,931.4731622714964,1
11682,0.0,3506,2.0,2014-06-11,4,1,-999, ,1,"25.040563,55.129652",jabal ali village first,-,116,ibn battuta,1,MS023,ms,2014-06-12,21:20:00,350602,591,16,10.021003375094878,1
11683,0.0,3507,1.0,2014-06-11,4,1,-999,,1,"25.040057,55.130081",jabal ali village first,-,116,ibn battuta mall,1,MS023,ms,2014-06-12,21:35:00,350701,591,6,197.8160739151809,1
11684,0.0,3507,2.0,2014-06-11,4,1,-999, ,1,"25.040057,55.130081",jabal ali village first,-,116,ibn battuta mall,1,MS023,ms,2014-06-12,21:35:00,350702,591,11,45.857142467872684,1
11685,0.0,3507,3.0,2014-06-11,4,1,-999, ,1,"25.040057,55.130081",jabal ali village first,-,116,ibn battuta mall,1,MS023,ms,2014-06-12,21:35:00,350703,591,15,54.444482195241584,1
11686,0.0,3507,4.0,2014-06-11,4,1,-999, ,1,"25.040057,55.130081",jabal ali village first,-,116,ibn battuta mall,1,MS023,ms,2014-06-12,21:35:00,350704,591,15,33.98474725659524,1
11687,0.0,3329,1.0,2014-05-29,5,1,-999,,1,"24.985650,55.202351			",DIP2	,-			,-	,pace food stuff trading 2	,1,MS024,ms,2014-05-31,20:06:00,332901,597,6,33.70175039938396,1
11688,0.0,3329,2.0,2014-05-29,5,1,-999,,1,"24.985650,55.202351			",DIP2	,-			,-	,pace food stuff trading 2	,1,MS024,ms,2014-05-31,20:06:00,332902,597,6,33.70175039938396,1
11689,0.0,3329,3.0,2014-05-29,5,1,-999,,1,"24.985650,55.202351			",DIP2	,-			,-	,pace food stuff trading 2	,1,MS024,ms,2014-05-31,20:06:00,332903,597,7,105.63056459667287,1
11690,0.0,3329,4.0,2014-05-29,5,1,-999,,1,"24.985650,55.202351			",DIP2	,-			,-	,pace food stuff trading 2	,1,MS024,ms,2014-05-31,20:07:00,332904,597,7,27.998848173997402,1
11691,0.0,3329,5.0,2014-05-29,5,1,-999,,1,"24.985650,55.202351			",DIP2	,-			,-	,pace food stuff trading 2	,1,MS024,ms,2014-05-31,20:07:00,332905,597,7,27.998848173997402,1
11692,0.0,3330,1.0,2014-05-29,5,1,-999,,1,"24.985727,55.202694",DIP2,-,-,pace foodstuff Trading 2,1,MS024,ms,2014-05-31,21:19:00,333001,597,7,27.998848173997402,1
11693,0.0,3330,2.0,2014-05-29,5,1,-999,,1,"24.985727,55.202694",DIP2,-,-,pace foodstuff Trading 2,1,MS024,ms,2014-05-31,21:20:00,333002,597,7,27.998848173997402,1
11694,0.0,3330,3.0,2014-05-29,5,1,-999,,1,"24.985727,55.202694",DIP2,-,-,pace foodstuff Trading 2,1,MS024,ms,2014-05-31,21:20:00,333003,597,7,27.998848173997402,1
11695,0.0,3330,4.0,2014-05-29,5,1,-999,,1,"24.985727,55.202694",DIP2,-,-,pace foodstuff Trading 2,1,MS024,ms,2014-05-31,21:21:00,333004,597,7,27.998848173997402,1
11696,0.0,3330,5.0,2014-05-29,5,1,-999,,1,"24.985727,55.202694",DIP2,-,-,pace foodstuff Trading 2,1,MS024,ms,2014-05-31,21:21:00,333005,597,7,27.998848173997402,1
11697,0.0,3330,6.0,2014-05-29,5,1,-999,,1,"24.985727,55.202694",DIP2,-,-,pace foodstuff Trading 2,1,MS024,ms,2014-05-31,21:21:00,333006,597,7,27.998848173997402,1
11698,0.0,3330,7.0,2014-05-29,5,1,-999,,1,"24.985727,55.202694",DIP2,-,-,pace foodstuff Trading 2,1,MS024,ms,2014-05-31,21:22:00,333007,597,7,27.998848173997402,1
11699,0.0,3330,8.0,2014-05-29,5,1,-999,,1,"24.985727,55.202694",DIP2,-,-,pace foodstuff Trading 2,1,MS024,ms,2014-05-31,21:22:00,333008,597,7,27.998848173997402,1
11700,0.0,3330,9.0,2014-05-29,5,1,-999,,1,"24.985727,55.202694",DIP2,-,-,pace foodstuff Trading 2,1,MS024,ms,2014-05-31,21:22:00,333009,597,7,27.998848173997402,1
11701,0.0,3330,10.0,2014-05-29,5,1,-999,,1,"24.985727,55.202694",DIP2,-,-,pace foodstuff Trading 2,1,MS024,ms,2014-05-31,21:22:00,333010,597,7,27.998848173997402,1
11702,0.0,3330,11.0,2014-05-29,5,1,-999,,1,"24.985727,55.202694",DIP2,-,-,pace foodstuff Trading 2,1,MS024,ms,2014-05-31,21:23:00,333011,597,7,27.998848173997402,1
11703,0.0,3330,12.0,2014-05-29,5,1,-999,,1,"24.985727,55.202694",DIP2,-,-,pace foodstuff Trading 2,1,MS024,ms,2014-05-31,21:23:00,333012,597,7,27.998848173997402,1
11704,0.0,2481,1.0,2014-06-03,3,1,-999,,1,"25.226315,55.276680",al satwa,al satwa road,-,al satwa bus station,1,MS024,ms,2014-06-04,18:57:00,248101,334,7,164.20456534343992,1
11705,0.0,2481,2.0,2014-06-03,3,1,-999, ,1,"25.226315,55.276680",al satwa,al satwa road,-,al satwa bus station,1,MS024,ms,2014-06-04,18:57:00,248102,334,5,536.8032108216955,1
11706,0.0,2481,3.0,2014-06-03,3,1,-999, ,1,"25.226315,55.276680",al satwa,al satwa road,-,al satwa bus station,1,MS024,ms,2014-06-04,18:57:00,248103,334,7,80.98885822353925,1
11707,0.0,2481,4.0,2014-06-03,3,1,-999, ,1,"25.226315,55.276680",al satwa,al satwa road,-,al satwa bus station,1,MS024,ms,2014-06-04,18:58:00,248104,334,7,172.6064914604669,1
11708,0.0,2481,5.0,2014-06-03,3,1,-999, ,1,"25.226315,55.276680",al satwa,al satwa road,-,al satwa bus station,1,MS024,ms,2014-06-04,18:58:00,248105,334,7,205.22763757792214,1
11709,0.0,2481,6.0,2014-06-03,3,1,-999, ,1,"25.226315,55.276680",al satwa,al satwa road,-,al satwa bus station,1,MS024,ms,2014-06-04,18:58:00,248106,334,7,325.60691001091607,1
11710,0.0,2481,7.0,2014-06-03,3,1,-999, ,1,"25.226315,55.276680",al satwa,al satwa road,-,al satwa bus station,1,MS024,ms,2014-06-04,18:58:00,248107,334,7,172.6064914604669,1
11711,0.0,2481,8.0,2014-06-03,3,1,-999, ,1,"25.226315,55.276680",al satwa,al satwa road,-,al satwa bus station,1,MS024,ms,2014-06-04,18:59:00,248108,334,7,244.4035334697498,1
11712,0.0,2481,9.0,2014-06-03,3,1,-999, ,1,"25.226315,55.276680",al satwa,al satwa road,-,al satwa bus station,1,MS024,ms,2014-06-04,18:59:00,248109,334,7,217.43784197656896,1
11713,0.0,2481,10.0,2014-06-03,3,2,3, ,-999,,-,-,-,-,1,MS024,ms,2014-06-04,18:59:00,248110,334,7,205.22763757792214,1
11714,0.0,2481,11.0,2014-06-03,3,2,3,,-999,,-,-,-,-,1,MS024,ms,2014-06-04,19:00:00,248111,334,7,205.22763757792214,1
11715,0.0,2481,12.0,2014-06-03,3,1,-999, ,1,"25.226315,55.276680",al satwa,al satwa road,-,al satwa bus station,1,MS024,ms,2014-06-04,19:01:00,248112,334,7,172.6064914604669,1
11716,0.0,2482,1.0,2014-06-04,4,1,-999,,1,"25.226664,55.277045",al satwa,al satwa road,-,al satwa bus station,1,MS024,ms,2014-06-04,20:06:00,248201,334,7,196.09398775878998,1
11717,0.0,2482,2.0,2014-06-04,4,1,-999, ,1,"25.226664,55.277045",al satwa,al satwa road,-,al satwa bus station,1,MS024,ms,2014-06-04,20:06:00,248202,334,7,198.85825198956292,1
11718,0.0,2482,3.0,2014-06-03,3,1,-999, ,1,"25.226664,55.277045",al satwa,al satwa road,-,al satwa bus station,1,MS024,ms,2014-06-04,20:06:00,248203,334,7,196.09398775878998,1
11719,0.0,3477,1.0,2014-06-10,3,1,-999,,1,"25.197767,55.262636",Al wasl,58 A,,Mazaya Centre,1,MS001,ms,2014-06-11,19:28:00,347701,343,18,99.86927433399957,1
11720,0.0,3477,2.0,2014-06-10,3,2,3,,-999,,-,-,-,-,1,MS001,ms,2014-06-11,19:29:00,347702,343,2,74.25539309203923,1
11721,0.0,3477,3.0,2014-06-10,3,2,3,,-999,,-,-,-,-,1,MS001,ms,2014-06-11,19:29:00,347703,343,1,72.83157142034374,1
11722,0.0,3477,4.0,2014-06-10,3,2,3,,-999,,-,-,-,-,1,MS001,ms,2014-06-11,19:29:00,347704,343,1,72.83157142034374,1
11723,0.0,3477,5.0,2014-06-10,3,2,3, ,-999,,-,-,-,-,1,MS001,ms,2014-06-11,19:29:00,347705,343,1,57.66464412285913,1
11724,0.0,3478,1.0,2014-06-10,3,2,3,,-999,,-,-,-,-,1,MS001,ms,2014-06-11,19:45:00,347801,343,1,57.66464412285913,1
11725,0.0,3478,2.0,2014-06-10,3,2,3, ,-999,,-,-,-,-,1,MS001,ms,2014-06-11,19:45:00,347802,343,2,74.25539309203923,1
11726,0.0,3478,3.0,2014-06-10,3,1,-999, ,1,"25.198223,55.263237",Al Wasl,17 C,,Mazaya Centre,1,MS001,ms,2014-06-11,19:45:00,347803,343,2,122.89930331216868,1
11727,0.0,3478,4.0,2014-06-10,3,1,-999,,1,"25.198223,55.263237",Al Wasl,17 C,,Mazaya Centre,1,MS001,ms,2014-06-11,19:46:00,347804,343,2,122.89930331216868,1
11728,0.0,3478,5.0,2014-06-10,3,1,-999, ,1,"25.198223,55.263237",Al Wasl,17 C,,Mazaya Centre,1,MS001,ms,2014-06-11,19:46:00,347805,343,1,72.83157142034374,1
11729,0.0,3508,1.0,2014-06-11,4,1,-999,,1,"25.042623,55.124459",Jebel Ali first,,108,Ibn Battuta,1,MS001,ms,2014-06-12,19:01:00,350801,591,9,46.387887469165314,1
11730,0.0,3510,1.0,2014-06-11,4,1,-999,,1,"25.042818,55.124567",Jebel Ali First,,,Ibn Battuta,1,MS001,ms,2014-06-12,20:07:00,351001,591,4,590.4164550076421,1
11731,0.0,3510,2.0,2014-06-11,4,1,-999, ,1,"25.042818,55.124567",Jebel Ali First,,,Ibn Battuta,1,MS001,ms,2014-06-12,20:08:00,351002,591,11,45.857142467872684,1
11732,0.0,3510,3.0,2014-06-11,4,1,-999, ,1,"25.042818,55.124567",Jebel Ali First,,,Ibn Battuta,1,MS001,ms,2014-06-12,20:08:00,351003,591,16,10.021003375094878,1
11733,0.0,3510,4.0,2014-06-11,4,1,-999, ,1,"25.042818,55.124567",Jebel Ali First,,,Ibn Battuta,1,MS001,ms,2014-06-12,20:08:00,351004,591,16,6.255202606920049,1
11734,0.0,2487,1.0,2014-06-03,3,1,-999,,1,"25.225723,55.276315",AL Satwa,Al Satwa Road,-,AL Satwa Bus Station,1,MS004,ms,2014-06-04,18:18:00,248701,334,6,200.10749070914173,1
11735,0.0,2487,2.0,2014-06-03,3,1,-999, ,1,"25.225723,55.276315",AL Satwa,Al Satwa Road,-,AL Satwa Bus Station,1,MS004,ms,2014-06-04,18:18:00,248702,334,7,294.5466822170613,1
11736,0.0,2487,3.0,2014-06-03,3,1,-999, ,1,"25.225723,55.276315",AL Satwa,Al Satwa Road,-,AL Satwa Bus Station,1,MS004,ms,2014-06-04,18:18:00,248703,334,7,326.9700730030208,1
11737,0.0,2487,4.0,2014-06-03,3,1,-999, ,1,"25.225723,55.276315",AL Satwa,Al Satwa Road,-,AL Satwa Bus Station,1,MS004,ms,2014-06-04,18:19:00,248704,334,7,96.69819975156696,1
11738,0.0,2487,5.0,2014-06-03,3,1,-999,,1,"25.225723,55.276315",AL Satwa,Al Satwa Road,-,AL Satwa Bus Station,1,MS004,ms,2014-06-04,18:19:00,248705,334,3,173.3209648544048,1
11739,0.0,2487,6.0,2014-06-03,3,1,-999, ,1,"25.225723,55.276315",AL Satwa,Al Satwa Road,-,AL Satwa Bus Station,1,MS004,ms,2014-06-04,18:19:00,248706,334,7,182.37489602726146,1
11740,0.0,2488,1.0,2014-06-03,3,1,-999,,1,"25.227771,55.277817",Al Satwa ,Al Satwa Road,,AL Satwa Bus Station,1,MS004,ms,2014-06-04,19:22:00,248801,334,5,68.24807875224909,1
11741,0.0,2488,2.0,2014-06-03,3,1,-999, ,1,"25.227771,55.277817",Al Satwa ,Al Satwa Road,,AL Satwa Bus Station,1,MS004,ms,2014-06-04,19:23:00,248802,334,12,262.2649957625122,1
11742,0.0,2488,3.0,2014-06-03,3,1,-999, ,1,"25.227771,55.277817",Al Satwa ,Al Satwa Road,,AL Satwa Bus Station,1,MS004,ms,2014-06-04,19:23:00,248803,334,16,41.44640239390308,1
11743,0.0,3413,1.0,2014-06-09,2,1,-999,,1,"25.040252,55.132205",The Gardens,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,19:31:00,341301,591,4,590.4164550076421,1
11744,0.0,3413,2.0,2014-06-09,2,1,-999, ,1,"25.040252,55.132205",The Gardens,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,19:32:00,341302,591,11,45.857142467872684,1
11745,0.0,3413,3.0,2014-06-09,2,1,-999, ,1,"25.040252,55.132205",The Gardens,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,19:32:00,341303,591,16,10.021003375094878,1
11746,0.0,3413,4.0,2014-06-09,2,1,-999, ,1,"25.040252,55.132205",The Gardens,Proxy,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,19:32:00,341304,591,15,54.444482195241584,1
11747,0.0,3413,5.0,2014-06-09,2,1,-999, ,1,"25.040252,55.132205",The Gardens,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,19:32:00,341305,591,6,66.292906049955,1
11748,0.0,3414,1.0,2014-06-09,2,1,-999,,1,"25.043566,55.128075",The Gardens,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,19:51:00,341401,591,4,119.82814369037303,1
11749,0.0,3414,2.0,2014-06-09,2,1,-999, ,1,"25.043566,55.128075",The Gardens,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,19:51:00,341402,591,11,45.857142467872684,1
11750,0.0,3414,3.0,2014-06-09,2,1,-999, ,1,"25.043566,55.128075",The Gardens,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,19:52:00,341403,591,16,6.255202606920049,1
11751,0.0,3414,4.0,2014-06-09,2,1,-999, ,1,"25.043566,55.128075",The Gardens,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,19:52:00,341404,591,15,54.444482195241584,1
11752,0.0,3415,1.0,2014-06-09,2,1,-999,,1,"25.042662,55.128107",The Gardens,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,20:03:00,341501,591,4,119.82814369037303,1
11753,0.0,3415,2.0,2014-06-09,2,2,2,,-999,,-,-,-,-,1,MS004,ms,2014-06-10,20:03:00,341502,591,11,27.261998407606356,1
11754,0.0,3415,3.0,2014-06-09,2,1,-999, ,1,"25.042662,55.128107",The Gardens,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,20:03:00,341503,591,17,37.57116948432134,1
11755,0.0,3416,1.0,2014-06-09,2,1,-999,,1,"25.043868,55.125017",The Garden ,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,20:14:00,341601,591,9,46.57302891544074,1
11756,0.0,3416,2.0,2014-06-09,2,1,-999, ,1,"25.043868,55.125017",The Garden ,Proxy,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,20:14:00,341602,591,4,590.4164550076421,1
11757,0.0,3416,3.0,2014-06-09,2,1,-999, ,1,"25.043868,55.125017",The Garden ,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,20:14:00,341603,591,6,42.39780423236476,1
11758,0.0,3416,4.0,2014-06-09,2,1,-999, ,1,"25.043868,55.125017",The Garden ,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,20:15:00,341604,591,16,10.021003375094878,1
11759,0.0,3416,5.0,2014-06-09,2,1,-999, ,1,"25.043868,55.125017",The Garden ,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,20:15:00,341605,591,16,6.255202606920049,1
11760,0.0,3417,1.0,2014-06-09,2,1,-999,,1,"25.039707,55.132978",The Gardens,-,6,Ibn Batuta Mall,1,MS004,ms,2014-06-10,20:32:00,341701,591,9,43.522451891273,1
11761,0.0,3417,2.0,2014-06-09,2,1,-999, ,1,"25.039707,55.132978",The Gardens,-,6,Ibn Batuta Mall,1,MS004,ms,2014-06-10,20:32:00,341702,591,4,631.7999431630515,1
11762,0.0,3417,3.0,2014-06-09,2,1,-999, ,1,"25.039707,55.132978",The Gardens,Proxy,6,Ibn Batuta Mall,1,MS004,ms,2014-06-10,20:33:00,341703,591,15,54.444482195241584,1
11763,0.0,3417,4.0,2014-06-09,2,1,-999, ,1,"25.039707,55.132978",The Gardens,Proxy,6,Ibn Batuta Mall,1,MS004,ms,2014-06-10,20:33:00,341704,591,15,54.444482195241584,1
11764,0.0,3418,1.0,2014-06-09,2,1,-999,,1,"25.040874,55.129330",The Gardens,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,20:54:00,341801,591,4,119.82814369037303,1
11765,0.0,3418,2.0,2014-06-09,2,1,-999, ,1,"25.040874,55.129330",The Gardens,-,9,Ibn Batuta Mall,1,MS004,ms,2014-06-10,20:55:00,341802,591,11,45.857142467872684,1
11766,0.0,3418,3.0,2014-06-09,2,2,2,,-999,,-,-,-,-,-999,MS004,ms,2014-06-10,20:55:00,341803,591,15,33.98474725659524,1
11767,0.0,3323,1.0,2014-05-29,5,1,-999,,1,"24.985805,55.202715",dubai investment park 2,-,-,Ritaj DIP,1,MS006,ms,2014-05-31,20:44:00,332301,597,4,95.25064475843075,1
11768,0.0,3323,2.0,2014-05-29,5,1,-999,,1,"24.985805,55.202715",dubai investment park 2,-,-,Ritaj DIP,1,MS006,ms,2014-05-31,20:44:00,332302,597,9,87.34335328047253,1
11769,0.0,3324,1.0,2014-05-29,5,1,-999,,1,"24.985844,55.202265",DIP2,-,B07,Ritaj DIP,1,MS006,ms,2014-05-31,20:56:00,332401,597,6,35.9206096418019,1
11770,0.0,3324,2.0,2014-05-29,5,1,-999,,1,"24.985844,55.202265",DIP2,-,B07,Ritaj DIP,1,MS006,ms,2014-05-31,20:56:00,332402,597,6,35.9206096418019,1
11771,0.0,2477,1.0,2014-06-03,3,1,-999,,1,"25.224743,55.272474",Satwa,23rd Street,-,Al Satwa Bus Station,1,MS006,ms,2014-06-04,18:22:00,247701,334,7,154.04574733383814,1
11772,0.0,2477,2.0,2014-06-03,3,1,-999, ,1,"25.224743,55.272474",Satwa,23rd Street,-,Al Satwa Bus Station,1,MS006,ms,2014-06-04,18:23:00,247702,334,7,154.04574733383814,1
11773,0.0,2477,3.0,2014-06-03,3,1,-999, ,1,"25.224743,55.272474",Satwa,23rd Street,-,Al Satwa Bus Station,1,MS006,ms,2014-06-04,18:23:00,247703,334,7,244.4035334697498,1
11774,0.0,2477,4.0,2014-06-03,3,1,-999, ,1,"25.224743,55.272474",Satwa,23rd Street,-,Al Satwa Bus Station,1,MS006,ms,2014-06-04,18:23:00,247704,334,7,172.6064914604669,1
11775,0.0,2477,5.0,2014-06-03,3,1,-999, ,1,"25.224743,55.272474",Satwa,23rd Street,-,Al Satwa Bus Station,1,MS006,ms,2014-06-04,18:23:00,247705,334,7,172.6064914604669,1
11776,0.0,2477,6.0,2014-06-03,3,1,-999, ,1,"25.224743,55.272474",Satwa,23rd Street,-,Al Satwa Bus Station,1,MS006,ms,2014-06-04,18:23:00,247706,334,7,172.6064914604669,1
11777,0.0,2477,7.0,2014-06-03,3,1,-999, ,1,"25.224743,55.272474",Satwa,23rd Street,-,Al Satwa Bus Station,1,MS006,ms,2014-06-04,18:23:00,247707,334,7,172.6064914604669,1
11778,0.0,2477,8.0,2014-06-03,3,1,-999, ,1,"25.224743,55.272474",Satwa,23rd Street,-,Al Satwa Bus Station,1,MS006,ms,2014-06-04,18:24:00,247708,334,7,205.22763757792214,1
11779,0.0,2478,1.0,2014-06-04,4,2,1,,-999,,-,-,-,-,1,MS006,ms,2014-06-04,19:48:00,247801,334,2,74.25539309203923,1
11780,0.0,2478,2.0,2014-06-03,3,1,-999, ,1,"25.224859,55.272539",AL Satwa,33A,-,Al Satwa Bus Station,1,MS006,ms,2014-06-04,19:48:00,247802,334,1,72.83157142034374,1
11781,0.0,2478,3.0,2014-06-03,3,1,-999, ,1,"25.224859,55.272539",AL Satwa,33A,-,Al Satwa Bus Station,1,MS006,ms,2014-06-04,19:48:00,247803,334,1,72.83157142034374,1
11782,0.0,2478,4.0,2014-06-03,3,1,-999, ,1,"25.224859,55.272539",AL Satwa,33A,-,Al Satwa Bus Station,1,MS006,ms,2014-06-04,19:49:00,247804,334,1,72.83157142034374,1
11783,0.0,3454,1.0,2014-06-10,3,1,-999,,1,"25.167426,55.255330",Al Quoz 1,38B,23,Al Quoz Park 1,1,MS006,ms,2014-06-11,19:23:00,345401,354,4,220.9316798359265,1
11784,0.0,3454,2.0,2014-06-10,3,1,-999, ,1,"25.167426,55.255330",Al Quoz 1,38B,23,Al Quoz Park 1,1,MS006,ms,2014-06-11,19:24:00,345402,354,11,66.71562898122477,1
11785,0.0,3455,1.0,2014-06-10,3,1,-999,,1,"25.167271,55.255179",Al Quoz 1,38B,23,Al Quoz Park 1,1,MS006,ms,2014-06-11,19:49:00,345501,354,5,369.7593294188324,1
11786,0.0,3455,2.0,2014-06-10,3,1,-999, ,1,"25.167271,55.255179",Al Quoz 1,38B,23,Al Quoz Park 1,1,MS006,ms,2014-06-11,19:49:00,345502,354,11,199.22392614924425,1
11787,0.0,3456,1.0,2014-06-10,3,1,-999,,1,"25.167387,55.255308",Al Quoz 1,38B,23,Al Quoz Park 1,1,MS006,ms,2014-06-11,20:05:00,345601,354,4,285.2883919932483,1
11788,0.0,3456,2.0,2014-06-10,3,1,-999, ,1,"25.167387,55.255308",Al Quoz 1,38B,23,Al Quoz Park 1,1,MS006,ms,2014-06-11,20:05:00,345602,354,11,101.54592632454582,1
11789,0.0,3456,3.0,2014-06-10,3,1,-999, ,1,"25.167387,55.255308",Al Quoz 1,38B,23,Al Quoz Park 1,1,MS006,ms,2014-06-11,20:05:00,345603,354,15,104.6668436138053,1
11790,0.0,3456,4.0,2014-06-10,3,1,-999, ,1,"25.167387,55.255308",Al Quoz 1,38B,23,Al Quoz Park 1,1,MS006,ms,2014-06-11,20:05:00,345604,354,15,104.6668436138053,1
11791,0.0,3456,5.0,2014-06-10,3,2,-1, ,-999,,-,-,-,-,-999,MS006,ms,2014-06-11,20:05:00,345605,354,11,41.32042298895735,1
11792,0.0,3457,1.0,2014-06-10,3,1,-999,,1,"25.165523,55.245845",Al Quoz 1,38B,27,Al Quoz Park 1,1,MS006,ms,2014-06-11,20:51:00,345701,354,5,65.33444701455987,1
11793,0.0,3457,2.0,2014-06-10,3,1,-999, ,1,"25.165523,55.245845",Al Quoz 1,38B,27,Al Quoz Park 1,1,MS006,ms,2014-06-11,20:51:00,345702,354,7,202.59321324850217,1
11794,0.0,3457,3.0,2014-06-10,3,1,-999, ,1,"25.165523,55.245845",Al Quoz 1,38B,27,Al Quoz Park 1,1,MS006,ms,2014-06-11,20:52:00,345703,354,7,202.59321324850217,1
11795,0.0,3457,4.0,2014-06-10,3,1,-999, ,1,"25.165523,55.245845",Al Quoz 1,38B,27,Al Quoz Park 1,1,MS006,ms,2014-06-11,20:52:00,345704,354,7,63.88527511568381,1
11796,0.0,3457,5.0,2014-06-10,3,1,-999, ,1,"25.165523,55.245845",Al Quoz 1,38B,27,Al Quoz Park 1,1,MS006,ms,2014-06-11,20:52:00,345705,354,7,63.88527511568381,1
11797,0.0,3458,1.0,2014-06-10,3,1,-999,,1,"25.166863,55.254750",Al Quoz 1,38B,25,Al Quoz Park 1,1,MS006,ms,2014-06-11,21:16:00,345801,354,4,97.26014331261611,1
11798,0.0,3458,2.0,2014-06-10,3,2,2,,-999,,-,-,-,-,-999,MS006,ms,2014-06-11,21:16:00,345802,354,11,66.71562898122477,1
11799,0.0,3458,3.0,2014-06-10,3,1,-999, ,1,"25.166863,55.254750",Al Quoz 1,38B,25,Al Quoz Park 1,1,MS006,ms,2014-06-11,21:17:00,345803,354,16,41.44640239390308,1
11800,0.0,3357,1.0,2014-05-29,5,1,-999,,1,"24.985864,55.201964",dip 2,dip road,3,ritaj dip,1,MS007,ms,2014-05-31,20:26:00,335701,597,4,96.19669578574205,1
11801,0.0,3357,2.0,2014-05-29,5,1,-999,,1,"24.985864,55.201964",dip 2,dip road,3,ritaj dip,1,MS007,ms,2014-05-31,20:26:00,335702,597,11,97.18626782548215,1
11802,0.0,2496,1.0,2014-06-03,3,1,-999,,1,"25.232041,55.278933",al satwa,4/a,30,al satwa mosque,1,MS007,ms,2014-06-04,18:03:00,249601,334,11,477.8456137495453,1
11803,0.0,2496,2.0,2014-06-03,3,1,-999, ,1,"25.232041,55.278933",al satwa,4/a,30,al satwa mosque,1,MS007,ms,2014-06-04,18:04:00,249602,334,12,134.87072669977186,1
11804,0.0,2496,3.0,2014-06-03,3,1,-999, ,1,"25.232041,55.278933",al satwa,4/a,30,al satwa mosque,1,MS007,ms,2014-06-04,18:04:00,249603,334,7,170.40253057163187,1
11805,0.0,2496,4.0,2014-06-03,3,1,-999, ,1,"25.232041,55.278933",al satwa,4/a,30,al satwa mosque,1,MS007,ms,2014-06-04,18:04:00,249604,334,12,563.5219308010618,1
11806,0.0,2497,1.0,2014-06-03,3,1,-999,,1,"25.231556,55.278289",al satwa,4/a,38,satwa mosque,1,MS007,ms,2014-06-04,19:33:00,249701,334,4,97.83495157607776,1
11807,0.0,2497,2.0,2014-06-03,3,1,-999, ,1,"25.231556,55.278289",al satwa,4/a,38,satwa mosque,1,MS007,ms,2014-06-04,19:33:00,249702,334,5,338.3431107082049,1
11808,0.0,2497,3.0,2014-06-03,3,1,-999, ,1,"25.231556,55.278289",al satwa,4/a,38,satwa mosque,1,MS007,ms,2014-06-04,19:33:00,249703,334,6,222.6584611654493,1
11809,0.0,2497,4.0,2014-06-03,3,1,-999, ,1,"25.231556,55.278289",al satwa,4/a,38,satwa mosque,1,MS007,ms,2014-06-04,19:33:00,249704,334,7,205.22763757792214,1
11810,0.0,2497,5.0,2014-06-03,3,1,-999, ,1,"25.231556,55.278289",al satwa,4/a,38,satwa mosque,1,MS007,ms,2014-06-04,19:33:00,249705,334,7,325.60691001091607,1
11811,0.0,2497,6.0,2014-06-03,3,1,-999, ,1,"25.231556,55.278289",al satwa,4/a,38,satwa mosque,1,MS007,ms,2014-06-04,19:33:00,249706,334,7,205.22763757792214,1
11812,0.0,3429,1.0,2014-06-09,2,1,-999,,1,"25.042449,55.121863",the gardens,-,19,ibn battuta mall,1,MS007,ms,2014-06-10,19:12:00,342901,591,4,600.1190274349793,1
11813,0.0,3429,2.0,2014-06-09,2,1,-999, ,1,"25.042449,55.121863",the gardens,-,19,ibn battuta mall,1,MS007,ms,2014-06-10,19:12:00,342902,591,9,40.1405906969304,1
11814,0.0,3429,3.0,2014-06-09,2,1,-999, ,1,"25.042449,55.121863",the gardens,-,19,ibn battuta mall,1,MS007,ms,2014-06-10,19:12:00,342903,591,16,6.255202606920049,1
11815,0.0,3429,4.0,2014-06-09,2,1,-999, ,1,"25.042449,55.121863",the gardens,-,19,ibn battuta mall,1,MS007,ms,2014-06-10,19:12:00,342904,591,15,54.444482195241584,1
