household_id,has_labourer,hh_floors,hh_units,hh_under6yr,hh_over6yr,hh_maids,hh_under6yr_present,hh_over6yr_present,hh_tenure,hh_veh,hh_bikes,ptdist,hhincome,hhproptype,hhproptype_other,latlon,community,road,building,poi,emirate,interviewer_id,interviewer_company,interview_date,interview_time,interviewer_company_name,interviewer_company_num,home_zone_id,wt
5302,0.0,12.0,10.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,2,3,3,,"25.267227,55.308137",Al Rigga/119,Al Maktoum,Al Wasl,Close to Baniyas metro,1,TTF-A-14,tf,2014-06-05,22:44:00,,119,39,1
5304,0.0,3.0,90.0,0.0,2.0,0.0,0.0,1.0,2,1.0,0.0,1,3,3,,"25.273679,55.371265",qusais 1,,,,1,TTF-D-17,tf,2014-06-05,16:40:00,,232,289,1
5305,0.0,3.0,90.0,1.0,3.0,0.0,1.0,3.0,2,1.0,0.0,1,10,3,,"25.273679,55.371265",qusais 1,,,,1,TTF-D-17,tf,2014-06-05,16:53:00,,232,289,1
5306,0.0,3.0,90.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,1,10,3,,"25.273679,55.371265",qusais 1,,,,1,TTF-D-17,tf,2014-06-05,17:08:00,,232,289,1
5309,0.0,3.0,90.0,1.0,3.0,0.0,1.0,3.0,2,2.0,0.0,1,8,3,,"25.273659,55.371308",qusais 1,,,,1,TTF-D-17,tf,2014-06-05,18:20:00,,232,289,1
5318,0.0,3.0,27.0,0.0,3.0,0.0,0.0,3.0,2,1.0,1.0,1,7,3,,"25.273223,55.370364",al qusais1/ 232,al nahda rd,bhoo halib blue bldng,,1,TTF-B-20,tf,2014-06-05,18:03:00,,232,289,1
5320,0.0,3.0,27.0,1.0,3.0,0.0,1.0,3.0,2,1.0,1.0,1,5,3,,"25.273106,55.370429",al qusais1/ 232,al nahda rd,bhoo halib blue bldng,,1,TTF-B-20,tf,2014-06-05,18:42:00,,232,289,1
5321,0.0,4.0,34.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,1,3,3,,"25.270768,55.364238",Al Qusais/232,,Deyaar/2204,,1,TTF-E-36,tf,2014-06-05,18:08:00,,226,265,1
5322,0.0,4.0,34.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,1,4,3,,"25.270768,55.364238",Al Qusais/232,,Deyaar/2204,,1,TTF-E-36,tf,2014-06-05,18:51:00,,226,265,1
5323,0.0,4.0,34.0,0.0,5.0,0.0,0.0,5.0,2,2.0,0.0,1,4,3,,"25.270759,55.364281",Al Qusais/232,,Deyaar/2204,,1,TTF-E-36,tf,2014-06-05,19:13:00,,226,265,1
5328,0.0,3.0,15.0,0.0,6.0,0.0,0.0,6.0,2,1.0,0.0,1,10,3,,"25.268003,55.293975",112- Al Ras,Baniyas Road,Al Ras Building,al Ras metro station,1,TTF-D-23,tf,2014-06-05,23:37:00,,112,1436,1
5332,0.0,6.0,30.0,0.0,5.0,0.0,0.0,5.0,2,0.0,0.0,1,10,3,,"25.274930,55.302054",113/ Al Daghaya,Al Khaleej Road,,Palm Diera Metro,1,TTF-D-16,tf,2014-06-05,06:33:00,,116,25,1
5333,0.0,3.0,33.0,0.0,6.0,0.0,0.0,6.0,2,0.0,0.0,3,10,3,,"25.268226,55.294286",al ras/112,baniyas street,-,al ras ms,1,TTF-D-22,tf,2014-06-05,14:18:00,,112,1436,1
5334,0.0,3.0,33.0,0.0,1.0,0.0,0.0,1.0,2,0.0,0.0,3,2,3,,"25.268294,55.294136",al ras/112,baniyas strt,-,al ras ms,1,TTF-D-22,tf,2014-06-05,14:31:00,,112,1436,1
5335,0.0,3.0,33.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,3,3,3,,"25.268294,55.294136",al ras/112,baniyas strt,-,al ras ms ,1,TTF-D-22,tf,2014-06-05,14:34:00,,112,1436,1
5336,0.0,3.0,33.0,2.0,5.0,0.0,2.0,5.0,2,2.0,0.0,3,4,3,,"25.268294,55.294136",al ras/112,baniyas tsrt,-,al ras ms,1,TTF-D-22,tf,2014-06-05,14:38:00,,112,1436,1
5341,0.0,3.0,24.0,0.0,1.0,0.0,0.0,1.0,2,1.0,0.0,2,1,3,,"25.281721,55.350773",133/ Hor al Anz East,E11 Etihad road,11,Qiyadah metro station,1,TTF-E-35,tf,2014-06-05,20:02:00,,133,170,1
5342,0.0,3.0,24.0,0.0,7.0,0.0,0.0,7.0,2,0.0,0.0,2,2,3,,"25.281721,55.350773",133/ Hor al Anz East,E11 Etihad road ,11,Qiyadah metro station,1,TTF-E-35,tf,2014-06-05,20:20:00,,133,170,1
5343,0.0,3.0,24.0,0.0,2.0,0.0,0.0,2.0,2,0.0,0.0,2,1,3,,"25.281721,55.350773",133/ Hor al Anz East,E11 Etihad road,11,Qiyadah metro station,1,TTF-E-35,tf,2014-06-05,21:26:00,,133,170,1
5344,0.0,3.0,24.0,0.0,2.0,0.0,0.0,2.0,2,0.0,0.0,1,2,3,,"25.281721,55.350773",133/ Hor al Anz East,E11 Etihad road,11,Qiyadah metro station,1,TTF-E-35,tf,2014-06-05,22:14:00,,133,170,1
5345,0.0,3.0,24.0,0.0,4.0,0.0,0.0,4.0,2,0.0,0.0,2,2,3,,"25.281721,55.350773",133/ Hor al Anz East,E11 Etihad road,11,Qiyadah metro station,1,TTF-E-35,tf,2014-06-05,22:40:00,,133,170,1
5346,0.0,3.0,24.0,0.0,7.0,0.0,0.0,7.0,2,0.0,0.0,1,2,3,,"25.281721,55.350773",133/ Hor al Anz East,E11 Etihad road,11,Qiyadah metro station,1,TTF-E-35,tf,2014-06-05,23:00:00,,133,170,1
5347,0.0,2.0,1.0,0.0,5.0,0.0,0.0,5.0,1,1.0,0.0,2,10,1,,"25.286029,55.348434",133/hor al anz east,109,,century mall,1,TTF-E-34,tf,2014-06-05,21:15:00,,133,168,1
5348,0.0,2.0,1.0,0.0,5.0,0.0,0.0,5.0,2,3.0,0.0,2,10,1,,"25.286029,55.348434",133/hor al anz east,109,18,century mall,1,TTF-E-34,tf,2014-06-05,22:16:00,,133,168,1
5349,0.0,1.0,1.0,0.0,10.0,0.0,0.0,10.0,2,1.0,0.0,2,2,1,,"25.286029,55.348434",133/HOR AL ANZ EAST,109,22,century mall,1,TTF-E-34,tf,2014-06-05,23:41:00,,133,168,1
5350,0.0,1.0,8.0,0.0,8.0,0.0,0.0,8.0,2,2.0,0.0,2,4,1,,"25.284777,55.348048",133,14B,28,Abu Hail Park,1,TTF-D-18,tf,2014-06-05,18:37:00,,133,168,1
5351,0.0,1.0,5.0,0.0,5.0,0.0,0.0,5.0,2,2.0,0.0,2,3,1,,"25.284040,55.347168",133,14A,15,Abu Hail Park,1,TTF-D-18,tf,2014-06-05,18:44:00,,133,168,1
5352,0.0,1.0,5.0,0.0,5.0,0.0,0.0,5.0,2,1.0,0.0,2,3,1,,"25.282459,55.345559",133,12,9,Abu Hail Park,1,TTF-D-18,tf,2014-06-05,19:34:00,,133,168,1
5360,0.0,3.0,21.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,3,3,3,,"25.275513,55.371190",232,-,-,-,1,TTF-C-27,tf,2014-06-05,18:42:00,,232,289,1
5361,0.0,3.0,21.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,2,4,3,,"25.275513,55.371190",232,-,-,-,1,TTF-C-27,tf,2014-06-05,19:27:00,,232,289,1
5362,0.0,16.0,80.0,0.0,7.0,0.0,0.0,7.0,2,2.0,0.0,2,4,3,,"25.267450,55.306678",119,,,,1,TTF-C-27,tf,2014-06-05,19:21:00,,119,37,1
5364,0.0,16.0,70.0,0.0,4.0,0.0,0.0,4.0,2,0.0,0.0,2,4,3,,"25.267547,55.306163",119,,,,1,TTF-C-27,tf,2014-06-05,02:06:00,,119,37,1
5365,0.0,2.0,5.0,0.0,10.0,0.0,0.0,10.0,2,3.0,0.0,2,4,1,,"25.271438,55.404021","muhaisnah 3, 244",7 b street		,41,near by pond park	,1,TTF-A-06,tf,2014-06-07,12:49:00,,244,331,1
5366,0.0,2.0,6.0,1.0,5.0,0.0,1.0,5.0,1,3.0,0.0,3,8,1,,"25.262929,55.375879","twar 2, 227",5 a street,4,near by dubai airport freezone				,1,TTF-A-06,tf,2014-06-07,20:04:00,,227,270,1
5367,0.0,2.0,6.0,0.0,5.0,0.0,0.0,5.0,1,4.0,0.0,2,8,1,,"25.261716,55.377553","twar 2, 227",8 a street,4,near by airport freezone,1,TTF-A-06,tf,2014-06-07,20:50:00,,227,270,1
5368,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1,3.0,0.0,4,6,1,,"25.267712,55.395470",234/Al Qusais 3,-,48,Qusais Park,1,TTF-A-15,tf,2014-06-07,12:24:00,,234,333,1
5371,0.0,12.0,94.0,0.0,3.0,0.0,0.0,3.0,2,0.0,0.0,2,2,3,,"25.287135,55.370042","Al Nahda 2, 241",Baghdad Street,Noori B Builing,Dubai Womens college of tecnology,1,TTF-A-08,tf,2014-06-07,12:03:00,,241,292,1
5372,0.0,12.0,94.0,0.0,2.0,0.0,0.0,2.0,2,0.0,0.0,2,2,3,,"25.287232,55.369999","Al Nahda 2, 241",Baghdad Street ,Noori B,Near Dubai Women College of Tecnology,1,TTF-A-08,tf,2014-06-07,12:41:00,,241,292,1
5373,0.0,12.0,94.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,2,3,3,,"25.288279,55.370965","Al Nahda, 241",Baghdad Street,Noori,Near Dubai Women college of tecnology,1,TTF-A-08,tf,2014-06-07,13:29:00,,241,292,1
5375,0.0,12.0,94.0,0.0,1.0,0.0,0.0,1.0,2,0.0,0.0,3,1,3,,"25.287717,55.369484",Al Nahda 2/241,Baghdad Street,Noori B Building,Close to Dubai Womens College of Technology,1,TTF-A-14,tf,2014-06-07,11:54:00,,241,292,1
5376,0.0,12.0,94.0,0.0,1.0,0.0,0.0,1.0,2,0.0,0.0,3,2,3,,"25.287678,55.369484",Al Nahda 2/241,Baghdaad Street,Noori B Building,Close to Dubai Womens College of Technology,1,TTF-A-14,tf,2014-06-07,12:05:00,,241,292,1
5377,0.0,12.0,94.0,0.0,3.0,0.0,0.0,3.0,2,0.0,0.0,3,3,3,,"25.287620,55.369613",Al Nahda 2/241,Baghdaad Street,Noori B Building,Close to Dubai Womens College of Technology,1,TTF-A-14,tf,2014-06-07,12:18:00,,241,292,1
5378,0.0,12.0,94.0,0.0,3.0,0.0,0.0,3.0,2,0.0,0.0,3,3,3,,"25.287755,55.369442",Al Nahda 2/241,Baghdaad Street,Noori B Building,Close to Dubai Womens College of Technology,1,TTF-A-14,tf,2014-06-07,12:50:00,,241,292,1
5379,0.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,2,2.0,0.0,3,4,1,,"25.262706,55.376544",Al Twar 2/227,Street 5A-2A,-,-,1,TTF-A-14,tf,2014-06-07,17:14:00,,227,270,1
5380,0.0,12.0,94.0,0.0,10.0,0.0,0.0,8.0,3,0.0,0.0,2,1,5,,"25.287387,55.370128",Al Nahda 2/241,Baghdad Street,Noree Bee Bldg,Near Dubai Womens College of Technology,1,TTF-E-33,tf,2014-06-07,11:32:00,,241,292,1
5381,0.0,2.0,1.0,0.0,10.0,0.0,0.0,10.0,1,6.0,0.0,2,8,1,,"25.250819,55.390223",Al Twar 3/228,Al Quds Street,23,near Dubai Intnational Airport,1,TTF-E-33,tf,2014-06-07,16:41:00,,228,280,1
5383,0.0,4.0,80.0,0.0,10.0,0.0,0.0,10.0,2,0.0,0.0,1,4,3,,"25.236564,55.277710",al hudaiba/322,2nd december street,tipanan bldng,,1,TTF-B-20,tf,2014-06-07,12:08:00,,322,528,1
5384,0.0,4.0,52.0,0.0,4.0,0.0,0.0,4.0,2,1.0,1.0,1,10,3,,"25.236719,55.277206",Al Hudaiba/322,,,,1,TTF-D-17,tf,2014-06-07,12:15:00,,322,528,1
5386,0.0,3.0,52.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,1,3,3,,"25.236845,55.277270",Al Hudaiba/322,,,,1,TTF-D-17,tf,2014-06-07,14:03:00,,322,528,1
5388,0.0,2.0,8.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,1,2,3,,"25.258262,55.299307",Al Hamriya,,,,1,TTF-D-17,tf,2014-06-07,16:21:00,,313,459,1
5391,0.0,2.0,36.0,0.0,1.0,0.0,0.0,1.0,2,0.0,0.0,1,4,3,,"25.237194,55.277549",Al Hudaiba/322,2nd December Street,Al Maya Building,,1,TTF-E-36,tf,2014-06-07,13:16:00,,322,528,1
5392,0.0,2.0,36.0,1.0,4.0,0.0,1.0,4.0,2,1.0,0.0,1,4,3,,"25.237165,55.277538",Al Hudaiba/322,2nd December Street,Al Maya Building,,1,TTF-E-36,tf,2014-06-07,13:40:00,,322,528,1
5394,0.0,2.0,-1.0,0.0,3.0,0.0,0.0,3.0,2,0.0,0.0,1,2,3,,"25.259038,55.299050",Al Hamriya,Khalid Bin Al Waleed,Al Thaani,,1,TTF-E-36,tf,2014-06-07,16:14:00,,313,459,1
5396,0.0,2.0,-1.0,0.0,3.0,0.0,0.0,3.0,2,0.0,0.0,1,2,3,,"25.259106,55.299082",Al Hamriya,Khalid Bin Al Waleed,Al Thaani,,1,TTF-E-36,tf,2014-06-07,17:03:00,,313,459,1
5403,0.0,5.0,100.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,4,10,3,,"25.145518,55.406284",-,-,-,-,1,TTF-B-28,tf,2014-06-07,00:23:00,,624,27010,1
5404,0.0,5.0,100.0,0.0,2.0,1.0,0.0,2.0,2,1.0,0.0,4,10,3,,"25.142915,55.408022",-,-,-,-,1,TTF-B-28,tf,2014-06-07,00:43:00,,624,27016,1
5405,0.0,5.0,100.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,4,10,3,,"25.137010,55.409739",-,-,-,-,1,TTF-B-28,tf,2014-06-07,00:54:00,,624,27020,1
5406,0.0,3.0,50.0,0.0,1.0,0.0,0.0,1.0,2,1.0,0.0,4,10,3,,"25.142041,55.410254",-,-,-,-,1,TTF-B-28,tf,2014-06-07,01:20:00,,624,27016,1
5408,0.0,5.0,230.0,4.0,2.0,0.0,4.0,2.0,1,2.0,0.0,4,4,3,,"25.147926,55.401864",626,AL HESSA,,IC,1,TTF-C-32,tf,2014-06-07,19:10:00,,624,27010,1
5409,0.0,5.0,230.0,2.0,2.0,0.0,2.0,2.0,2,1.0,0.0,3,2,3,,"25.148082,55.401649",626,AL HESSA,-,IC,1,TTF-C-32,tf,2014-06-07,19:50:00,,624,27010,1
5410,0.0,6.0,48.0,1.0,2.0,0.0,1.0,2.0,2,2.0,0.0,1,3,3,,"25.113512,55.190130",373- Al Barsha 1,Sheikh Zayed Road,-,Sharaf Dg Metro station,1,TTF-D-23,tf,2014-06-07,12:58:00,,373,801,1
5411,0.0,6.0,48.0,0.0,9.0,0.0,0.0,4.0,2,2.0,0.0,1,8,3,,"25.113512,55.190130",373- Al Bbarsha 1,Sheikh Zayed Road,-,Sharaf Dg metro sation,1,TTF-D-23,tf,2014-06-07,13:07:00,,373,801,1
5412,0.0,6.0,48.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,1,5,3,,"25.113512,55.190130",373- Al Barsha 1,Sheikh Zayed Road,-,Sharaf Dg Metro station,1,TTF-D-23,tf,2014-06-07,16:15:00,,373,801,1
5413,0.0,6.0,48.0,1.0,4.0,0.0,1.0,4.0,2,1.0,0.0,1,4,3,,"25.113512,55.190130",373- AL Barsha 1,Sheikh Zayed Road,-,Sharaf Dg Metro station,1,TTF-D-23,tf,2014-06-07,16:38:00,,373,801,1
5414,0.0,4.0,120.0,0.0,4.0,0.0,0.0,4.0,2,4.0,0.0,1,10,3,,"25.158483,55.406746",621/ Al Warsan 1,Manama Street,N-15,Dragon Mart,1,TTF-D-16,tf,2014-06-07,02:05:00,,621,27008,1
5415,0.0,4.0,120.0,0.0,4.0,0.0,0.0,4.0,2,4.0,0.0,1,10,3,,"25.158405,55.406864",621/ Al Warsan 1,Manama Street,N-15,Dragion Mart,1,TTF-D-16,tf,2014-06-07,02:24:00,,621,27008,1
5416,0.0,5.0,140.0,0.0,6.0,0.0,0.0,6.0,2,3.0,0.0,4,10,3,,"25.148004,55.405276",676/ Nadd Hessa,Manama Street,,"Latitude=25.148004, Longitude=55.405276",1,TTF-D-16,tf,2014-06-07,02:52:00,,624,27010,1
5417,0.0,4.0,60.0,0.0,3.0,0.0,0.0,3.0,2,0.0,0.0,1,10,3,,"25.158473,55.406724",621/ Al Warsa 1,Manama Street,N-15,Dragon Mart,1,TTF-D-16,tf,2014-06-07,03:24:00,,621,27008,1
5418,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,4,4,3,,"25.108956,55.183940",barsha 1/373,shky zyd rd,-,zahra hospital,1,TTF-D-22,tf,2014-06-07,20:35:00,,373,801,1
5427,0.0,3.0,24.0,0.0,5.0,0.0,0.0,5.0,2,1.0,0.0,1,1,3,,"25.272602,55.302494",116/ayal nasir,naif road ,Eid bin muhammad madaiya,naif park,1,TTF-E-34,tf,2014-06-07,15:43:00,,116,29,1
5428,0.0,3.0,24.0,0.0,5.0,0.0,0.0,5.0,2,0.0,0.0,1,2,3,,"25.272602,55.302494",116/ayal nasir,d-92,Eid Bin Muhammad,naif park,1,TTF-E-34,tf,2014-06-07,18:52:00,,116,29,1
5430,0.0,3.0,9.0,0.0,8.0,0.0,0.0,8.0,2,0.0,0.0,1,1,3,,"25.272602,55.302494",116/ayal nasir,D-92,Al nasir ,naif park,1,TTF-E-34,tf,2014-06-07,21:13:00,,116,29,1
5431,0.0,4.0,16.0,0.0,9.0,0.0,0.0,9.0,2,2.0,0.0,1,1,3,,"25.275221,55.305026",116/ayal nasir,D-92,al jalal,naif park,1,TTF-E-34,tf,2014-06-07,23:11:00,,116,28,1
5433,0.0,2.0,10.0,0.0,7.0,0.0,0.0,7.0,2,0.0,0.0,2,3,3,,"25.274756,55.305036",116,Khaleej ROad,,Hyatt Regency,1,TTF-D-18,tf,2014-06-07,10:31:00,,116,28,1
5434,0.0,2.0,10.0,0.0,8.0,0.0,0.0,8.0,2,0.0,0.0,2,3,3,,"25.274756,55.305036",116,Khaleej Road,,Hyatt Regency,1,TTF-D-18,tf,2014-06-07,10:45:00,,116,28,1
5435,0.0,3.0,24.0,0.0,5.0,0.0,0.0,5.0,2,0.0,0.0,1,2,3,,"25.274639,55.303781",116/ Ayal Nasir	,Al Khaleej road,Eid bin Mohammad Madaiya building,Naif PArk,1,TTF-E-35,tf,2014-06-07,19:23:00,,116,27,1
5436,0.0,3.0,24.0,0.0,6.0,0.0,0.0,6.0,2,1.0,0.0,1,1,3,,"25.274639,55.303781",116/ Ayal Nasir	,Al Khaleej road,Eid bin Mohammad Madaiya building,Naif Park,1,TTF-E-35,tf,2014-06-07,20:08:00,,116,27,1
5437,0.0,4.0,20.0,0.0,7.0,0.0,0.0,7.0,2,0.0,0.0,1,2,3,,"25.274639,55.303781",116/ Ayal Nasir	,Al Khaleej road,Al Jallaf building,Naif Park,1,TTF-E-35,tf,2014-06-07,21:02:00,,116,27,1
5438,0.0,3.0,3.0,0.0,7.0,0.0,0.0,7.0,2,2.0,0.0,1,2,3,,"25.274639,55.303781",116/ Ayal Nasir	,Al Khaleej road,-,Naif Park,1,TTF-E-35,tf,2014-06-07,22:00:00,,116,27,1
5439,0.0,3.0,9.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,1,2,3,,"25.274639,55.303781",116/ Ayal Nasir,Al Khaleej road,Al Nasir building,Naif Park,1,TTF-E-35,tf,2014-06-07,23:36:00,,116,27,1
5440,0.0,4.0,28.0,0.0,3.0,0.0,0.0,3.0,2,0.0,0.0,1,2,3,,"25.274639,55.303781",116/ Ayal Nasir	,Al Khaleej road,-,Naif Park,1,TTF-E-35,tf,2014-06-07,01:32:00,,116,27,1
5441,0.0,3.0,21.0,0.0,5.0,0.0,0.0,5.0,2,1.0,0.0,1,2,3,,"25.274639,55.303781",116/ Ayal Nasir	,Al Khaleej road,-,Naif park,1,TTF-E-35,tf,2014-06-07,01:56:00,,116,27,1
5442,0.0,5.0,40.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,1,2,3,,"25.273669,55.304124",116/ Ayal Nasir	,Al Khaleej road,-,Naif Park,1,TTF-E-35,tf,2014-06-07,02:28:00,,116,29,1
5455,0.0,1.0,5.0,0.0,5.0,0.0,0.0,5.0,1,5.0,0.0,2,8,1,,"25.267731,55.395405","Al Qusais3,234",10c,-,Near Pond Park,1,TTF-A-24,tf,2014-06-07,13:33:00,,234,333,1
5458,0.0,1.0,8.0,0.0,6.0,0.0,0.0,6.0,3,1.0,0.0,2,2,1,,"25.251139,55.412593",261,-,-,Al Madina Supermarket,1,TTF-C-11,tf,2014-06-07,14:59:00,,261,348,1
5460,0.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,2,2.0,2.0,4,9,1,,"25.030220,55.288450",665/wadi al safa 7,,,,1,TTF-D-17,tf,2014-06-09,20:22:00,,665,18020,1
5461,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,2,3.0,0.0,4,10,1,,"25.029753,55.287409",665/wadi al safa 7,,,,1,TTF-D-17,tf,2014-06-09,21:50:00,,665,18020,1
5462,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2,2.0,0.0,4,10,1,,"25.028587,55.286057",665/wadi al safa 7,,,,1,TTF-D-17,tf,2014-06-09,22:10:00,,665,18020,1
5463,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,4,8,1,,"25.028810,55.284866",665/wadi al safa 7,,,,1,TTF-D-17,tf,2014-06-09,22:48:00,,665,18020,1
5464,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2,3.0,0.0,4,8,1,,"25.031085,55.287044",665/wadi al safa 7,,,,1,TTF-D-17,tf,2014-06-09,23:09:00,,665,18020,1
5465,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,4,7,1,,"25.031007,55.287570",665/wadi al safa 7,,,,1,TTF-D-17,tf,2014-06-09,23:32:00,,665,18020,1
5466,0.0,7.0,77.0,2.0,2.0,0.0,2.0,2.0,2,2.0,0.0,2,4,3,,"25.255428,55.290048",Al Raffa/316,Al Rolla Street,Al Kharbash Building,,1,TTF-E-36,tf,2014-06-09,17:53:00,,316,451,1
5467,0.0,7.0,77.0,0.0,2.0,0.0,0.0,2.0,2,1.0,1.0,2,3,3,,"25.255467,55.290070",Al Raffa/316,Al Rolla Street,Al Kharbash,,1,TTF-E-36,tf,2014-06-09,18:40:00,,316,451,1
5468,0.0,7.0,77.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,4,3,,"25.255487,55.290080",Al Raffa/316,Al Rolla Street,Al Kharbash Buildin,,1,TTF-E-36,tf,2014-06-09,19:07:00,,316,451,1
5469,0.0,2.0,28.0,0.0,3.0,0.0,0.0,3.0,2,0.0,0.0,2,3,3,,"25.260843,55.287237",Souq Al Kabeer,Al Khaleej,Souq Al Kabeer Building,,1,TTF-E-36,tf,2014-06-09,20:38:00,,312,427,1
5470,0.0,7.0,77.0,0.0,5.0,0.0,0.0,5.0,2,2.0,1.0,2,4,3,,"25.255467,55.290059",Al Raffa/316,Al Rolla Street,Al Kharbash Buildin,-,1,TTF-E-36,tf,2014-06-09,21:53:00,,316,451,1
5475,0.0,2.0,1.0,0.0,4.0,2.0,0.0,4.0,2,2.0,0.0,4,10,1,,"25.030550,55.287259",665/wadi al safa 7,e-611,B04,al waha villas 1,1,TTF-E-34,tf,2014-06-09,18:37:00,,665,18020,1
5476,0.0,2.0,1.0,0.0,3.0,2.0,0.0,3.0,2,1.0,0.0,4,10,1,,"25.030550,55.287259",665/wadi al safa 7,e-611,B-08,al waha villas 1,1,TTF-E-34,tf,2014-06-09,19:24:00,,665,18020,1
5477,0.0,2.0,1.0,0.0,3.0,2.0,0.0,3.0,2,2.0,0.0,4,10,1,,"25.030550,55.287259",665/wadi al safa 7,E-611,D-06,al waha villas 1,1,TTF-E-34,tf,2014-06-09,21:16:00,,665,18020,1
5478,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,4,10,1,,"25.030550,55.287259",665/wadi al safa 7,E-611,C-03,al waha villa 1,1,TTF-E-34,tf,2014-06-09,21:37:00,,665,18020,1
5479,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,9,5,1,,"25.030434,55.286787",Wadi Al Safa7/665,E611,B-03,Al Waha Villas 2,1,TTF-E-33,tf,2014-06-09,19:19:00,,665,18020,1
5480,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,9,5,1,,"25.029841,55.287462",665/Wadi Al Safa 7,E611,D-05,Al Waha Villas 2,1,TTF-E-33,tf,2014-06-09,20:02:00,,665,18020,1
5481,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,1,1.0,0.0,9,4,1,,"25.028849,55.286529",Wadi Al safa 7/665,E611,D32,Al Waha Villas 2,1,TTF-E-33,tf,2014-06-09,22:47:00,,665,18020,1
5482,0.0,2.0,1.0,0.0,6.0,0.0,0.0,6.0,2,2.0,0.0,9,6,1,,"25.029462,55.287087",Wadi Al Safa 7/665,E611,D34,Al Waha Villas 2,1,TTF-E-33,tf,2014-06-09,23:12:00,,665,18020,1
5483,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,4,4,1,,"25.030395,55.287323",665/ Wadi al Safa,E611,Villa B-02,Al Waha villas 1,1,TTF-E-35,tf,2014-06-09,19:16:00,,665,18020,1
5484,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,4,2,1,,"25.030395,55.287323",665/ Wadi al Safa,E611,Villa D28,Al Waha villas 1,1,TTF-E-35,tf,2014-06-09,21:43:00,,665,18020,1
5485,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,4,3,1,,"25.030395,55.287323",665/ Wadi al Safa,E611,Villa D30,Al Waha villas 1,1,TTF-E-35,tf,2014-06-09,22:02:00,,665,18020,1
5486,0.0,2.0,1.0,0.0,5.0,0.0,0.0,5.0,2,2.0,0.0,4,3,1,,"25.030395,55.287323",665/ Wadi al Safa,E611,Villa D19,Al Waha Villas 1,1,TTF-E-35,tf,2014-06-09,22:47:00,,665,18020,1
5487,0.0,15.0,48.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,2,2,3,,"25.266946,55.308008","ayal riqqa, 119",18 street		,al futtaim building	,near by bani yas metro station,1,TTF-A-06,tf,2014-06-05,21:07:00,,119,39,1
5488,0.0,12.0,120.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,5,3,,"25.267198,55.307493","ayal rigga, 119",18 street,wasl building,near by bani yas metro station,1,TTF-A-06,tf,2014-06-05,21:28:00,,119,39,1
5489,0.0,12.0,120.0,0.0,3.0,0.0,0.0,3.0,2,3.0,0.0,2,6,3,,"25.267178,55.307493","ayal rigga, 119",18 street,al wasl building,near by bani yas metro station,1,TTF-A-06,tf,2014-06-05,21:41:00,,119,39,1
5492,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2,3.0,0.0,4,6,1,,"25.039396,55.239751",674 /Al Hebiah First,,,,1,TTF-D-17,tf,2014-06-10,21:53:00,,674,18048,1
5493,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,2,2.0,2.0,4,7,1,,"25.040096,55.239880",674 - Al Hebiah First,,,,1,TTF-D-17,tf,2014-06-10,22:16:00,,674,18048,1
